reference,querry,ani,alignment_coverage,primary_cluster
nhnw_bin.84.fa.gz,EHA05391_bin.341.fa.gz,0.898468,0.6659707724425887,916
EHA05391_bin.341.fa.gz,nhnw_bin.84.fa.gz,0.8977799999999999,0.6885964912280702,916
nhnw_bin.84.fa.gz,nhnw_bin.84.fa.gz,1.0,0.9937369519832986,916
EHA05391_bin.342.fa.gz,EHA05391_bin.342.fa.gz,1.0,0.996996996996997,573
EHA05391_bin.343.fa.gz,EHA05391_bin.343.fa.gz,1.0,0.9859154929577465,542
EHA05391_bin.344.fa.gz,EHA05391_bin.344.fa.gz,0.999999,0.9847908745247148,575
EHA05415_bin.405.fa.gz,EHA05391_bin.344.fa.gz,0.88712,0.6007905138339921,575
EHA05391_bin.344.fa.gz,EHA05415_bin.405.fa.gz,0.890512,0.5475285171102662,575
EHA05415_bin.405.fa.gz,EHA05415_bin.405.fa.gz,1.0,0.9881422924901185,575
EHA05391_bin.345.fa.gz,EHA05391_bin.345.fa.gz,1.0,0.9917355371900827,574
EHA05391_bin.346.fa.gz,EHA05391_bin.346.fa.gz,1.0,0.9965397923875432,340
EHA05391_bin.347.fa.gz,EHA05391_bin.347.fa.gz,1.0,0.9934065934065934,149
EHA05391_bin.348.fa.gz,EHA05391_bin.348.fa.gz,1.0,0.983030303030303,489
EHA05391_bin.349.fa.gz,EHA05391_bin.349.fa.gz,0.999999,0.9839449541284404,491
nhnw_bin.488.fa.gz,EHA05391_bin.349.fa.gz,0.9432799999999999,0.5808270676691729,491
EHA05391_bin.349.fa.gz,nhnw_bin.488.fa.gz,0.949615,0.694954128440367,491
nhnw_bin.488.fa.gz,nhnw_bin.488.fa.gz,1.0,0.9924812030075187,491
EHA05391_bin.34.fa.gz,EHA05391_bin.34.fa.gz,1.0,0.9984662576687117,1108
EHA05391_bin.350.fa.gz,EHA05391_bin.350.fa.gz,1.0,0.9925925925925926,1129
EHA05391_bin.351.fa.gz,EHA05391_bin.351.fa.gz,1.0,0.9930555555555556,1013
nhnw_bin.118.fa.gz,EHA05391_bin.351.fa.gz,0.946394,0.8600543478260869,1013
EHA05391_bin.351.fa.gz,nhnw_bin.118.fa.gz,0.9464319999999999,0.8805555555555555,1013
nhnw_bin.118.fa.gz,nhnw_bin.118.fa.gz,1.0,0.9932065217391305,1013
EHA05391_bin.352.fa.gz,EHA05391_bin.352.fa.gz,1.0,0.9785522788203753,92
nhnw_bin.393.fa.gz,EHA05391_bin.352.fa.gz,0.9023720000000001,0.775,92
EHA05391_bin.352.fa.gz,nhnw_bin.393.fa.gz,0.902345,0.9329758713136729,92
nhnw_bin.393.fa.gz,nhnw_bin.393.fa.gz,1.0,0.9954545454545455,92
EHA05391_bin.355.fa.gz,EHA05391_bin.355.fa.gz,1.0,0.9785714285714285,931
nhnw_bin.313.fa.gz,EHA05391_bin.355.fa.gz,0.972457,0.6295620437956204,931
EHA05391_bin.355.fa.gz,nhnw_bin.313.fa.gz,0.9763930000000001,0.8142857142857143,931
nhnw_bin.313.fa.gz,nhnw_bin.313.fa.gz,1.0,0.9872262773722628,931
EHA05391_bin.356.fa.gz,EHA05391_bin.356.fa.gz,1.0,0.9824,918
EHA05391_bin.357.fa.gz,EHA05391_bin.357.fa.gz,1.0,0.9947275922671354,585
nhnw_bin.31.fa.gz,EHA05391_bin.357.fa.gz,0.926982,0.8910505836575876,585
EHA05391_bin.357.fa.gz,nhnw_bin.31.fa.gz,0.924971,0.8260105448154658,585
nhnw_bin.31.fa.gz,nhnw_bin.31.fa.gz,1.0,0.9980544747081712,585
EHA05391_bin.358.fa.gz,EHA05391_bin.358.fa.gz,1.0,0.9805825242718447,185
nhnw_bin.15.fa.gz,EHA05391_bin.358.fa.gz,0.943113,0.7269565217391304,185
EHA05391_bin.358.fa.gz,nhnw_bin.15.fa.gz,0.9434560000000001,0.7055016181229773,185
nhnw_bin.15.fa.gz,nhnw_bin.15.fa.gz,1.0,0.9930434782608696,185
EHA05391_bin.359.fa.gz,EHA05391_bin.359.fa.gz,1.0,1.0,94
nhnw_bin.326.fa.gz,EHA05391_bin.359.fa.gz,0.914796,0.902127659574468,94
EHA05391_bin.359.fa.gz,nhnw_bin.326.fa.gz,0.91486,0.829126213592233,94
nhnw_bin.326.fa.gz,nhnw_bin.326.fa.gz,0.999999,0.9936170212765958,94
EHA05391_bin.35.fa.gz,EHA05391_bin.35.fa.gz,1.0,0.9922279792746114,492
nhnw_bin.298.fa.gz,EHA05391_bin.35.fa.gz,0.907982,0.49644128113879005,492
EHA05391_bin.35.fa.gz,nhnw_bin.298.fa.gz,0.9151609999999999,0.7150259067357513,492
nhnw_bin.298.fa.gz,nhnw_bin.298.fa.gz,0.999999,0.9715302491103203,492
EHA05391_bin.360.fa.gz,EHA05391_bin.360.fa.gz,1.0,0.990728476821192,187
nhnw_bin.124.fa.gz,EHA05391_bin.360.fa.gz,0.94073,0.7992073976221928,187
EHA05391_bin.360.fa.gz,nhnw_bin.124.fa.gz,0.9405490000000001,0.8,187
nhnw_bin.124.fa.gz,nhnw_bin.124.fa.gz,1.0,0.9986789960369881,187
EHA05391_bin.361.fa.gz,EHA05391_bin.361.fa.gz,1.0,0.9857594936708861,169
EHA05391_bin.362.fa.gz,EHA05391_bin.362.fa.gz,1.0,0.9933554817275747,473
EHA05391_bin.363.fa.gz,EHA05391_bin.363.fa.gz,1.0,0.9946808510638298,1050
nhnw_bin.297.fa.gz,EHA05391_bin.363.fa.gz,0.9821080000000001,0.9208053691275168,1050
EHA05391_bin.363.fa.gz,nhnw_bin.297.fa.gz,0.982213,0.9095744680851063,1050
nhnw_bin.297.fa.gz,nhnw_bin.297.fa.gz,1.0,0.9946308724832215,1050
EHA05391_bin.364.fa.gz,EHA05391_bin.364.fa.gz,1.0,0.9879518072289156,545
EHA05391_bin.365.fa.gz,EHA05391_bin.365.fa.gz,1.0,0.99644128113879,582
EHA05391_bin.366.fa.gz,EHA05391_bin.366.fa.gz,1.0,0.9886148007590133,131
EHA05391_bin.367.fa.gz,EHA05391_bin.367.fa.gz,1.0,0.9936,12
EHA05391_bin.368.fa.gz,EHA05391_bin.368.fa.gz,1.0,1.0,150
EHA05391_bin.369.fa.gz,EHA05391_bin.369.fa.gz,1.0,0.9933628318584071,101
nhnw_bin.158.fa.gz,EHA05391_bin.369.fa.gz,0.958521,0.6334459459459459,101
EHA05391_bin.369.fa.gz,nhnw_bin.158.fa.gz,0.962563,0.8451327433628318,101
nhnw_bin.158.fa.gz,nhnw_bin.158.fa.gz,1.0,0.9983108108108109,101
EHA05391_bin.36.fa.gz,EHA05391_bin.36.fa.gz,1.0,0.9831223628691983,279
EHA05391_bin.370.fa.gz,EHA05391_bin.370.fa.gz,1.0,0.9878640776699029,50
nhnw_bin.29.fa.gz,EHA05391_bin.370.fa.gz,0.9591719999999999,0.735224586288416,50
EHA05391_bin.370.fa.gz,nhnw_bin.29.fa.gz,0.961167,0.7257281553398058,50
nhnw_bin.29.fa.gz,nhnw_bin.29.fa.gz,1.0,0.9692671394799054,50
EHA05391_bin.371.fa.gz,EHA05391_bin.371.fa.gz,1.0,0.9958071278825996,785
EHA05391_bin.372.fa.gz,EHA05391_bin.372.fa.gz,1.0,0.9926900584795322,770
EHA05391_bin.373.fa.gz,EHA05391_bin.373.fa.gz,1.0,0.9968895800933126,787
EHA05391_bin.374.fa.gz,EHA05391_bin.374.fa.gz,1.0,0.9780821917808219,790
EHA05391_bin.375.fa.gz,EHA05391_bin.375.fa.gz,1.0,0.9943872778297475,481
EHA05391_bin.376.fa.gz,EHA05391_bin.376.fa.gz,1.0,0.9857142857142858,459
EHA05391_bin.377.fa.gz,EHA05391_bin.377.fa.gz,1.0,0.9863013698630136,192
nhnw_bin.226.fa.gz,EHA05391_bin.377.fa.gz,0.9864780000000001,0.675609756097561,192
EHA05391_bin.377.fa.gz,nhnw_bin.226.fa.gz,0.9924590000000001,0.9674657534246576,192
nhnw_bin.226.fa.gz,nhnw_bin.226.fa.gz,1.0,0.9939024390243902,192
EHA05391_bin.378.fa.gz,EHA05391_bin.378.fa.gz,0.999999,0.9887640449438202,438
nhnw_bin.598.fa.gz,EHA05391_bin.378.fa.gz,0.9397570000000001,0.5875,438
EHA05391_bin.378.fa.gz,nhnw_bin.598.fa.gz,0.941867,0.7617977528089888,438
nhnw_bin.598.fa.gz,nhnw_bin.598.fa.gz,1.0,1.0,438
EHA05391_bin.379.fa.gz,EHA05391_bin.379.fa.gz,1.0,0.9864130434782609,1055
EHA05391_bin.37.fa.gz,EHA05391_bin.37.fa.gz,1.0,0.9961315280464217,54
nhnw_bin.320.fa.gz,EHA05391_bin.37.fa.gz,0.928699,0.9242424242424242,54
EHA05391_bin.37.fa.gz,nhnw_bin.320.fa.gz,0.927033,0.8433268858800773,54
nhnw_bin.320.fa.gz,nhnw_bin.320.fa.gz,1.0,0.9978354978354979,54
EHA05391_bin.380.fa.gz,EHA05391_bin.380.fa.gz,1.0,0.9960681520314548,1213
EHA05415_bin.44.fa.gz,EHA05391_bin.380.fa.gz,0.921575,0.928125,1213
nhnw_bin.126.fa.gz,EHA05391_bin.380.fa.gz,0.9776819999999999,0.9195561719833565,1213
EHA05391_bin.380.fa.gz,EHA05415_bin.44.fa.gz,0.92045,0.7745740498034076,1213
EHA05415_bin.44.fa.gz,EHA05415_bin.44.fa.gz,1.0,0.9859375,1213
nhnw_bin.126.fa.gz,EHA05415_bin.44.fa.gz,0.919509,0.811373092926491,1213
EHA05391_bin.380.fa.gz,nhnw_bin.126.fa.gz,0.977285,0.8833551769331586,1213
EHA05415_bin.44.fa.gz,nhnw_bin.126.fa.gz,0.9217359999999999,0.915625,1213
nhnw_bin.126.fa.gz,nhnw_bin.126.fa.gz,1.0,0.9944521497919556,1213
EHA05391_bin.381.fa.gz,EHA05391_bin.381.fa.gz,1.0,0.9903225806451613,1110
EHA05391_bin.382.fa.gz,EHA05391_bin.382.fa.gz,1.0,0.9914675767918089,955
EHA05415_bin.431.fa.gz,EHA05391_bin.382.fa.gz,0.992329,0.843687374749499,955
EHA05391_bin.382.fa.gz,EHA05415_bin.431.fa.gz,0.991888,0.7150170648464164,955
EHA05415_bin.431.fa.gz,EHA05415_bin.431.fa.gz,1.0,0.9939879759519038,955
EHA05391_bin.384.fa.gz,EHA05391_bin.384.fa.gz,1.0,0.9984126984126984,129
EHA05391_bin.385.fa.gz,EHA05391_bin.385.fa.gz,1.0,0.9942748091603053,597
EHA05415_bin.352.fa.gz,EHA05391_bin.385.fa.gz,0.977265,0.9100418410041841,597
EHA05391_bin.385.fa.gz,EHA05415_bin.352.fa.gz,0.9776299999999999,0.8225190839694656,597
EHA05415_bin.352.fa.gz,EHA05415_bin.352.fa.gz,1.0,0.9916317991631799,597
EHA05391_bin.386.fa.gz,EHA05391_bin.386.fa.gz,1.0,0.9838709677419355,298
EHA05391_bin.387.fa.gz,EHA05391_bin.387.fa.gz,1.0,0.9852941176470589,294
EHA05391_bin.388.fa.gz,EHA05391_bin.388.fa.gz,1.0,0.9864130434782609,299
EHA05391_bin.389.fa.gz,EHA05391_bin.389.fa.gz,1.0,0.9886547811993517,1168
nhnw_bin.295.fa.gz,EHA05391_bin.389.fa.gz,0.952153,0.8575949367088608,1168
EHA05391_bin.389.fa.gz,nhnw_bin.295.fa.gz,0.9515399999999999,0.8881685575364667,1168
nhnw_bin.295.fa.gz,nhnw_bin.295.fa.gz,1.0,0.9873417721518988,1168
EHA05391_bin.38.fa.gz,EHA05391_bin.38.fa.gz,0.999999,0.982200647249191,923
EHA05391_bin.390.fa.gz,EHA05391_bin.390.fa.gz,1.0,0.9924385633270322,1198
EHA05391_bin.391.fa.gz,EHA05391_bin.391.fa.gz,1.0,0.9920886075949367,812
nhnw_bin.494.fa.gz,EHA05391_bin.391.fa.gz,0.9081100000000001,0.8804347826086957,812
EHA05391_bin.391.fa.gz,nhnw_bin.494.fa.gz,0.907594,0.8765822784810127,812
nhnw_bin.494.fa.gz,nhnw_bin.494.fa.gz,1.0,0.9953416149068323,812
EHA05391_bin.392.fa.gz,EHA05391_bin.392.fa.gz,1.0,0.9935064935064936,658
EHA05391_bin.393.fa.gz,EHA05391_bin.393.fa.gz,1.0,0.9875,646
EHA05391_bin.395.fa.gz,EHA05391_bin.395.fa.gz,1.0,1.0,318
EHA05391_bin.396.fa.gz,EHA05391_bin.396.fa.gz,1.0,1.0,1102
nhnw_bin.352.fa.gz,EHA05391_bin.396.fa.gz,0.954378,0.9093610698365527,1102
EHA05391_bin.396.fa.gz,nhnw_bin.352.fa.gz,0.953314,0.9007299270072993,1102
nhnw_bin.352.fa.gz,nhnw_bin.352.fa.gz,1.0,0.9970282317979198,1102
EHA05391_bin.397.fa.gz,EHA05391_bin.397.fa.gz,1.0,0.9953917050691244,7
nhnw_bin.590.fa.gz,EHA05391_bin.397.fa.gz,0.9687220000000001,0.8850828729281768,7
EHA05391_bin.397.fa.gz,nhnw_bin.590.fa.gz,0.968755,0.9193548387096774,7
nhnw_bin.590.fa.gz,nhnw_bin.590.fa.gz,1.0,0.9911602209944751,7
EHA05391_bin.398.fa.gz,EHA05391_bin.398.fa.gz,1.0,0.9806576402321083,180
EHA05415_bin.403.fa.gz,EHA05391_bin.398.fa.gz,0.9860080000000001,0.9142857142857143,180
EHA05391_bin.398.fa.gz,EHA05415_bin.403.fa.gz,0.9826239999999999,0.4990328820116054,180
EHA05415_bin.403.fa.gz,EHA05415_bin.403.fa.gz,0.999999,0.975,180
EHA05391_bin.399.fa.gz,EHA05391_bin.399.fa.gz,1.0,0.9957142857142857,336
EHA05415_bin.119.fa.gz,EHA05391_bin.399.fa.gz,0.9963339999999999,0.9378531073446328,336
EHA05391_bin.399.fa.gz,EHA05415_bin.119.fa.gz,0.9950530000000001,0.7071428571428572,336
EHA05415_bin.119.fa.gz,EHA05415_bin.119.fa.gz,1.0,0.9981167608286252,336
EHA05391_bin.39.fa.gz,EHA05391_bin.39.fa.gz,1.0,0.9871794871794872,476
EHA05391_bin.3.fa.gz,EHA05391_bin.3.fa.gz,1.0,0.9956395348837209,811
EHA05391_bin.400.fa.gz,EHA05391_bin.400.fa.gz,1.0,0.9815242494226328,1186
EHA05391_bin.401.fa.gz,EHA05391_bin.401.fa.gz,1.0,1.0,1075
nhnw_bin.466.fa.gz,EHA05391_bin.401.fa.gz,0.922258,0.8626943005181347,1075
EHA05391_bin.401.fa.gz,nhnw_bin.466.fa.gz,0.916438,0.46839080459770116,1075
nhnw_bin.466.fa.gz,nhnw_bin.466.fa.gz,1.0,0.9689119170984456,1075
EHA05391_bin.402.fa.gz,EHA05391_bin.402.fa.gz,1.0,0.9878296146044625,505
nhnw_bin.422.fa.gz,EHA05391_bin.402.fa.gz,0.888857,0.8140495867768595,505
EHA05391_bin.402.fa.gz,nhnw_bin.422.fa.gz,0.8866280000000001,0.821501014198783,505
nhnw_bin.422.fa.gz,nhnw_bin.422.fa.gz,1.0,0.9917355371900827,505
EHA05391_bin.403.fa.gz,EHA05391_bin.403.fa.gz,1.0,0.9868995633187773,621
EHA05391_bin.404.fa.gz,EHA05391_bin.404.fa.gz,1.0,0.9936406995230525,1059
EHA05415_bin.101.fa.gz,EHA05391_bin.404.fa.gz,0.9861369999999999,0.8687196110210696,1059
EHA05391_bin.404.fa.gz,EHA05415_bin.101.fa.gz,0.986434,0.8521462639109698,1059
EHA05415_bin.101.fa.gz,EHA05415_bin.101.fa.gz,1.0,0.9902755267423015,1059
EHA05391_bin.405.fa.gz,EHA05391_bin.405.fa.gz,0.999999,0.9893805309734514,1114
nhnw_bin.433.fa.gz,EHA05391_bin.405.fa.gz,0.9287810000000001,0.823327615780446,1114
EHA05391_bin.405.fa.gz,nhnw_bin.433.fa.gz,0.928774,0.8530973451327434,1114
nhnw_bin.433.fa.gz,nhnw_bin.433.fa.gz,1.0,0.9948542024013722,1114
EHA05391_bin.406.fa.gz,EHA05391_bin.406.fa.gz,1.0,0.9972789115646259,354
nhnw_bin.565.fa.gz,EHA05391_bin.406.fa.gz,0.934946,0.9051094890510949,354
EHA05391_bin.406.fa.gz,nhnw_bin.565.fa.gz,0.934972,0.8489795918367347,354
nhnw_bin.565.fa.gz,nhnw_bin.565.fa.gz,1.0,0.9985401459854014,354
EHA05391_bin.407.fa.gz,EHA05391_bin.407.fa.gz,1.0,0.9926900584795322,307
nhnw_bin.562.fa.gz,EHA05391_bin.407.fa.gz,0.955576,0.8910162002945509,307
EHA05391_bin.407.fa.gz,nhnw_bin.562.fa.gz,0.955536,0.8742690058479532,307
nhnw_bin.562.fa.gz,nhnw_bin.562.fa.gz,1.0,0.9955817378497791,307
EHA05391_bin.408.fa.gz,EHA05391_bin.408.fa.gz,1.0,0.9790076335877863,828
EHA05391_bin.409.fa.gz,EHA05391_bin.409.fa.gz,1.0,0.9910071942446043,826
EHA05391_bin.40.fa.gz,EHA05391_bin.40.fa.gz,1.0,0.9929328621908127,689
EHA05391_bin.410.fa.gz,EHA05391_bin.410.fa.gz,1.0,0.9801980198019802,216
EHA05415_bin.181.fa.gz,EHA05391_bin.410.fa.gz,0.968461,0.700352526439483,216
nhnw_bin.104.fa.gz,EHA05391_bin.410.fa.gz,0.943215,0.6392857142857142,216
EHA05391_bin.410.fa.gz,EHA05415_bin.181.fa.gz,0.9704,0.8557284299858557,216
EHA05415_bin.181.fa.gz,EHA05415_bin.181.fa.gz,1.0,0.9917743830787309,216
nhnw_bin.104.fa.gz,EHA05415_bin.181.fa.gz,0.9379949999999999,0.7345238095238096,216
EHA05391_bin.410.fa.gz,nhnw_bin.104.fa.gz,0.9426059999999999,0.7779349363507779,216
EHA05415_bin.181.fa.gz,nhnw_bin.104.fa.gz,0.938398,0.7320799059929495,216
nhnw_bin.104.fa.gz,nhnw_bin.104.fa.gz,1.0,0.9988095238095238,216
EHA05391_bin.411.fa.gz,EHA05391_bin.411.fa.gz,1.0,0.9923518164435946,1115
EHA05391_bin.412.fa.gz,EHA05391_bin.412.fa.gz,1.0,0.9984662576687117,67
EHA05391_bin.413.fa.gz,EHA05391_bin.413.fa.gz,0.999999,0.9950980392156863,566
EHA05391_bin.414.fa.gz,EHA05391_bin.414.fa.gz,1.0,0.9952830188679245,985
nhnw_bin.318.fa.gz,EHA05391_bin.414.fa.gz,0.963669,0.7241379310344828,985
EHA05391_bin.414.fa.gz,nhnw_bin.318.fa.gz,0.964032,0.9433962264150944,985
nhnw_bin.318.fa.gz,nhnw_bin.318.fa.gz,1.0,1.0,985
EHA05391_bin.415.fa.gz,EHA05391_bin.415.fa.gz,1.0,0.9828767123287672,527
EHA05391_bin.416.fa.gz,EHA05391_bin.416.fa.gz,1.0,0.9971751412429378,577
EHA05391_bin.417.fa.gz,EHA05391_bin.417.fa.gz,1.0,0.9974937343358395,390
EHA05391_bin.418.fa.gz,EHA05391_bin.418.fa.gz,1.0,0.9808917197452229,186
EHA05391_bin.419.fa.gz,EHA05391_bin.419.fa.gz,1.0,0.989100817438692,443
EHA05391_bin.41.fa.gz,EHA05391_bin.41.fa.gz,0.999999,0.9877675840978594,806
EHA05391_bin.420.fa.gz,EHA05391_bin.420.fa.gz,1.0,0.9933110367892977,836
nhnw_bin.164.fa.gz,EHA05391_bin.420.fa.gz,0.924444,0.8295081967213115,836
EHA05391_bin.420.fa.gz,nhnw_bin.164.fa.gz,0.925064,0.842809364548495,836
nhnw_bin.164.fa.gz,nhnw_bin.164.fa.gz,1.0,0.9967213114754099,836
EHA05391_bin.421.fa.gz,EHA05391_bin.421.fa.gz,1.0,0.9935400516795866,1019
nhnw_bin.223.fa.gz,EHA05391_bin.421.fa.gz,0.888972,0.7972465581977471,1019
EHA05391_bin.421.fa.gz,nhnw_bin.223.fa.gz,0.888792,0.8307493540051679,1019
nhnw_bin.223.fa.gz,nhnw_bin.223.fa.gz,1.0,0.9937421777221527,1019
EHA05391_bin.423.fa.gz,EHA05391_bin.423.fa.gz,1.0,0.990990990990991,1021
EHA05391_bin.424.fa.gz,EHA05391_bin.424.fa.gz,1.0,0.9750692520775623,956
EHA05391_bin.425.fa.gz,EHA05391_bin.425.fa.gz,1.0,0.9903381642512077,435
EHA05391_bin.426.fa.gz,EHA05391_bin.426.fa.gz,1.0,0.990234375,788
EHA05391_bin.427.fa.gz,EHA05391_bin.427.fa.gz,1.0,0.9846743295019157,266
EHA05391_bin.429.fa.gz,EHA05391_bin.429.fa.gz,1.0,0.9979838709677419,865
EHA05391_bin.430.fa.gz,EHA05391_bin.430.fa.gz,1.0,0.9913978494623656,982
EHA05391_bin.431.fa.gz,EHA05391_bin.431.fa.gz,0.999999,0.9862700228832952,1282
EHA05391_bin.433.fa.gz,EHA05391_bin.433.fa.gz,1.0,0.9967159277504105,655
EHA05391_bin.434.fa.gz,EHA05391_bin.434.fa.gz,1.0,0.9943946188340808,15
EHA05391_bin.435.fa.gz,EHA05391_bin.435.fa.gz,0.999999,0.9859484777517564,968
EHA05415_bin.153.fa.gz,EHA05391_bin.435.fa.gz,0.980647,0.5245231607629428,968
EHA05391_bin.435.fa.gz,EHA05415_bin.153.fa.gz,0.986228,0.9039812646370023,968
EHA05415_bin.153.fa.gz,EHA05415_bin.153.fa.gz,1.0,0.9986376021798365,968
EHA05391_bin.436.fa.gz,EHA05391_bin.436.fa.gz,1.0,0.9928952042628775,840
EHA05391_bin.437.fa.gz,EHA05391_bin.437.fa.gz,1.0,0.9800332778702163,870
EHA05415_bin.320.fa.gz,EHA05391_bin.437.fa.gz,0.978431,0.6777070063694267,870
nhnw_bin.327.fa.gz,EHA05391_bin.437.fa.gz,0.9744280000000001,0.5973884657236126,870
EHA05391_bin.437.fa.gz,EHA05415_bin.320.fa.gz,0.982119,0.8885191347753744,870
EHA05415_bin.320.fa.gz,EHA05415_bin.320.fa.gz,0.999999,0.9910828025477707,870
nhnw_bin.327.fa.gz,EHA05415_bin.320.fa.gz,0.974872,0.7334058759521219,870
EHA05391_bin.437.fa.gz,nhnw_bin.327.fa.gz,0.9788859999999999,0.9384359400998337,870
EHA05415_bin.320.fa.gz,nhnw_bin.327.fa.gz,0.9757779999999999,0.867515923566879,870
nhnw_bin.327.fa.gz,nhnw_bin.327.fa.gz,1.0,0.9956474428726877,870
EHA05391_bin.438.fa.gz,EHA05391_bin.438.fa.gz,1.0,0.9844357976653697,268
EHA05391_bin.439.fa.gz,EHA05391_bin.439.fa.gz,1.0,0.9815384615384616,969
EHA05391_bin.43.fa.gz,EHA05391_bin.43.fa.gz,1.0,0.9970760233918129,1212
EHA05391_bin.440.fa.gz,EHA05391_bin.440.fa.gz,1.0,0.9972413793103448,1250
EHA05391_bin.441.fa.gz,EHA05391_bin.441.fa.gz,1.0,0.993993993993994,1248
nhnw_bin.178.fa.gz,EHA05391_bin.441.fa.gz,0.969027,0.8783783783783784,1248
EHA05391_bin.441.fa.gz,nhnw_bin.178.fa.gz,0.968046,0.7882882882882883,1248
nhnw_bin.178.fa.gz,nhnw_bin.178.fa.gz,1.0,0.9932432432432432,1248
EHA05391_bin.445.fa.gz,EHA05391_bin.445.fa.gz,1.0,1.0,1208
nhnw_bin.19.fa.gz,EHA05391_bin.445.fa.gz,0.9050509999999999,0.946236559139785,1208
EHA05391_bin.445.fa.gz,nhnw_bin.19.fa.gz,0.9055190000000001,0.7719928186714542,1208
nhnw_bin.19.fa.gz,nhnw_bin.19.fa.gz,1.0,0.9956989247311828,1208
EHA05391_bin.446.fa.gz,EHA05391_bin.446.fa.gz,1.0,0.9929676511954993,26
EHA05391_bin.447.fa.gz,EHA05391_bin.447.fa.gz,1.0,0.9748743718592965,280
EHA05391_bin.448.fa.gz,EHA05391_bin.448.fa.gz,1.0,0.9914004914004914,1079
EHA05391_bin.449.fa.gz,EHA05391_bin.449.fa.gz,1.0,0.9899665551839465,560
nhnw_bin.379.fa.gz,EHA05391_bin.449.fa.gz,0.926925,0.7255434782608695,560
EHA05391_bin.449.fa.gz,nhnw_bin.379.fa.gz,0.9252790000000001,0.903010033444816,560
nhnw_bin.379.fa.gz,nhnw_bin.379.fa.gz,1.0,0.9972826086956522,560
EHA05391_bin.44.fa.gz,EHA05391_bin.44.fa.gz,1.0,0.9872727272727273,1211
EHA05391_bin.450.fa.gz,EHA05391_bin.450.fa.gz,1.0,0.9870550161812298,544
EHA05391_bin.451.fa.gz,EHA05391_bin.451.fa.gz,1.0,1.0,441
EHA05415_bin.326.fa.gz,EHA05391_bin.451.fa.gz,0.994425,0.879746835443038,441
EHA05391_bin.451.fa.gz,EHA05415_bin.326.fa.gz,0.995439,0.7022900763358778,441
EHA05415_bin.326.fa.gz,EHA05415_bin.326.fa.gz,1.0,0.9936708860759493,441
EHA05391_bin.452.fa.gz,EHA05391_bin.452.fa.gz,1.0,0.9941176470588236,570
EHA05391_bin.454.fa.gz,EHA05391_bin.454.fa.gz,1.0,0.9963768115942029,293
EHA05415_bin.121.fa.gz,EHA05391_bin.454.fa.gz,0.904903,0.7903225806451613,293
EHA05391_bin.454.fa.gz,EHA05415_bin.121.fa.gz,0.904335,0.6195652173913043,293
EHA05415_bin.121.fa.gz,EHA05415_bin.121.fa.gz,1.0,0.9861751152073732,293
EHA05391_bin.455.fa.gz,EHA05391_bin.455.fa.gz,0.999999,0.9889705882352942,1169
EHA05391_bin.456.fa.gz,EHA05391_bin.456.fa.gz,1.0,0.9886363636363636,567
EHA05391_bin.459.fa.gz,EHA05391_bin.459.fa.gz,1.0,0.9984984984984985,245
EHA05391_bin.45.fa.gz,EHA05391_bin.45.fa.gz,1.0,0.9813559322033898,1272
nhnw_bin.554.fa.gz,EHA05391_bin.45.fa.gz,0.896565,0.6206415620641562,1272
EHA05391_bin.45.fa.gz,nhnw_bin.554.fa.gz,0.898764,0.7593220338983051,1272
nhnw_bin.554.fa.gz,nhnw_bin.554.fa.gz,1.0,0.9902370990237099,1272
EHA05391_bin.461.fa.gz,EHA05391_bin.461.fa.gz,1.0,0.9797047970479705,1026
nhnw_bin.432.fa.gz,EHA05391_bin.461.fa.gz,0.931417,0.618204804045512,1026
EHA05391_bin.461.fa.gz,nhnw_bin.432.fa.gz,0.933944,0.9022140221402214,1026
nhnw_bin.432.fa.gz,nhnw_bin.432.fa.gz,1.0,1.0,1026
EHA05391_bin.462.fa.gz,EHA05391_bin.462.fa.gz,1.0,0.9978118161925602,683
EHA05391_bin.463.fa.gz,EHA05391_bin.463.fa.gz,0.999999,0.9847715736040609,677
EHA05391_bin.464.fa.gz,EHA05391_bin.464.fa.gz,1.0,0.9879336349924586,407
EHA05391_bin.465.fa.gz,EHA05391_bin.465.fa.gz,1.0,0.9856115107913669,678
EHA05391_bin.466.fa.gz,EHA05391_bin.466.fa.gz,1.0,0.9848101265822785,65
EHA05391_bin.467.fa.gz,EHA05391_bin.467.fa.gz,1.0,0.9990467111534795,789
EHA05391_bin.468.fa.gz,EHA05391_bin.468.fa.gz,1.0,0.9848024316109423,55
EHA05391_bin.469.fa.gz,EHA05391_bin.469.fa.gz,1.0,0.9905913978494624,1064
EHA05391_bin.46.fa.gz,EHA05391_bin.46.fa.gz,1.0,0.9943074003795066,876
EHA05391_bin.471.fa.gz,EHA05391_bin.471.fa.gz,1.0,0.9955686853766618,866
EHA05415_bin.228.fa.gz,EHA05391_bin.471.fa.gz,0.941013,0.9439775910364145,866
nhnw_bin.579.fa.gz,EHA05391_bin.471.fa.gz,0.9727549999999999,0.8394366197183099,866
EHA05391_bin.471.fa.gz,EHA05415_bin.228.fa.gz,0.937076,0.49039881831610044,866
EHA05415_bin.228.fa.gz,EHA05415_bin.228.fa.gz,1.0,0.9831932773109243,866
nhnw_bin.579.fa.gz,EHA05415_bin.228.fa.gz,0.934782,0.46056338028169014,866
